start_date,BRYANT,CAMBRIDGE,HAMILTON,HIGH,MPL,RINCONADA LIB,SHERMAN,TED THOMPSON,WEBSTER
2011-12-14,14.899891990610328,,71.35670064516128,29.807188116279068,,,,,
2011-12-15,15.087263,,86.80595592626729,26.89063,,,,,
2011-12-16,23.145304,,36.76171242857143,16.984886,,,,,
2011-12-17,16.777272,,33.51550611885246,1.844812,,,,,
2011-12-18,13.728124,,25.02052614626382,,,,,,
2011-12-19,18.691046,,39.68116508362321,9.720503,,,,,
2011-12-20,14.892319,,67.24046565126051,14.55866,,,,,
2011-12-21,19.810983,,42.93406,21.417402,,,,,
2011-12-22,36.16244,,16.646359,18.642912,,,,,
2011-12-23,24.555282000000002,,42.513888,,,,,,
2011-12-24,20.628992999999998,,13.987345000000001,,,,,,
2011-12-25,,,10.430083673640166,,,,,,
2011-12-26,9.796748,,28.756782326359833,6.766776,,,,,
2011-12-27,14.280396,,14.492641,10.947284,,,,,
2011-12-28,13.255884,,12.909286999999999,7.154036,,,,,
2011-12-29,5.814819,,24.371223999999998,17.685419,,,,,
2011-12-30,28.28632,,26.053245,9.014759,,,,,
2011-12-31,5.756423,,13.227352,,,,,,
2012-01-01,4.670387,,24.974259,,,,,,
2012-01-02,17.437064,,10.611269,10.327776,,,,,
2012-01-03,13.600292,,43.446418,7.909102,,,,,
2012-01-04,25.660688999999998,,29.69479557731959,20.549522,,,,,
2012-01-05,19.552182000000002,,28.154997422680413,14.322362000000002,,,,,
2012-01-06,17.913304,,55.41903027777778,34.158854,,,,,
2012-01-07,5.730107,,28.075445722222224,11.087546,,,,,
2012-01-08,14.252575,,1.085995,,,,,,
2012-01-09,14.722840999999999,,44.977089,,,,,,
2012-01-10,10.580201,,35.017097,7.303333,,,,,
2012-01-11,16.509587,,48.715625,18.720587000000002,,,,,
2012-01-12,14.221469,,30.708685999999997,7.114287,,,,,
2012-01-13,34.976782,,54.300969,12.459240000000001,,,,,
2012-01-14,18.994950297297297,,39.517899,23.85226193103448,,,,,
2012-01-15,12.237382702702702,,24.694618,16.616287068965516,,,,,
2012-01-16,10.390139,,44.95525934,11.61313,,,,,
2012-01-17,19.727787,,59.085468524864865,5.792912,,,,,
2012-01-18,29.014981000000002,,53.70502715424342,17.96509,,,,,
2012-01-19,25.426893,,53.790004980891716,6.749228,,,,,
2012-01-20,49.695974,,36.352168,,,,,,
2012-01-21,17.189567,,38.09559804176904,15.885591,,,,,
2012-01-22,5.426255,,30.518684958230956,,,,,,
2012-01-23,19.91709,,36.600362000000004,20.654443999999998,,,,,
2012-01-24,16.632938,,41.757076,15.451381999999999,,,,,
2012-01-25,36.103356,,28.449611,16.277843999999998,,,,,
2012-01-26,37.607846,,40.829289,15.459055999999999,,,,,
2012-01-27,24.519885,,56.360329099173555,17.890558,,,,,
2012-01-28,8.561817000000001,,28.004963900826446,5.46639,,,,,
2012-01-29,10.912305,,7.118338,,,,,,
2012-01-30,21.728082999999998,,11.570482,6.012601,,,,,
2012-01-31,28.157097,,42.960648,17.566179,,,,,
2012-02-01,35.294602,,25.289058999999998,13.218675,,,,,
2012-02-02,38.431627999999996,,51.877066,13.321468,,,,,
2012-02-03,39.593649,,21.902544,9.699498,,,,,
2012-02-04,51.591063000000005,,8.644311,6.788497,,,,,
2012-02-05,,,30.396227757142857,2.818414,,,,,
2012-02-06,6.095781000000001,,53.681808242857144,16.740592,,,,,
2012-02-07,19.738567,,52.891313999999994,8.988990000000001,,,,,
2012-02-08,58.761606,,51.844302,6.196377,,,,,
2012-02-09,35.335550999999995,,27.644990999999997,18.266481,,,,,
2012-02-10,35.166038,,53.372815,13.071244,,,,,
2012-02-11,8.990317000000001,,23.665468106707316,5.209468,,,,,
2012-02-12,8.019971,,54.563618893292684,,,,,,
2012-02-13,17.330737,,46.305121,11.814134,,,,,
2012-02-14,26.376102,,51.90988,4.500749,,,,,
2012-02-15,40.81006561016949,,68.1165992919708,19.695135,,,,,
2012-02-16,26.720943744260893,,48.890359708029195,13.144553,,,,,
2012-02-17,11.86458964556962,,54.582212999999996,14.66283,,,,,
2012-02-18,11.221975,,29.816684999999996,6.3920639999999995,,,,,
2012-02-19,17.718836,,10.628232086419754,14.257838,,,,,
2012-02-20,26.146126000000002,,33.55918443817041,,,,,,
2012-02-21,11.623581999999999,,38.79887047540984,6.804865,,,,,
2012-02-22,23.966916832116787,,27.777754127868853,16.609113999999998,,,,,
2012-02-23,26.521964167883212,,63.362641509631146,22.570141,,,,,
2012-02-24,45.399657,,48.5072248625,17.336086469072164,,,,,
2012-02-25,6.963102,,23.683037494871797,21.360714530927837,,,,,
2012-02-26,19.783777,,23.53537577773094,,,,,,
2012-02-27,42.316144,,66.55431522739725,14.082346999999999,,,,,
2012-02-28,30.475738320833333,,43.61018,34.05004,,,,,
2012-02-29,37.628269679166664,,60.623881999999995,8.884886,,,,,
2012-03-01,45.578622,,42.773002,29.573349,,,,,
2012-03-02,32.414107,,51.850528,30.63356,,,,,
2012-03-03,17.312658,,29.132589808588662,13.475281,,,,,
2012-03-04,5.638524,,35.03178556695718,1.810668,,,,,
2012-03-05,23.422063,,90.89770862445415,6.597958,,,,,
2012-03-06,42.777823328125,,66.74650651115766,9.635615999999999,,,,,
2012-03-07,51.24941267187501,,58.30690948884234,30.823216,,,,,
2012-03-08,57.009429000000004,,42.854486,23.845068,,,,,
2012-03-09,33.4383,,57.354484,19.727222,,,,,
2012-03-10,32.189752999999996,,33.51428654368932,15.577389,,,,,
2012-03-11,20.689692,,45.50234963315956,,,,,,
2012-03-12,75.363747,,36.06615282315113,30.934247000000003,,,,,
2012-03-13,51.383610000000004,,46.582429,17.251732999999998,,,,,
2012-03-14,43.318695,,41.158595000000005,22.988340811403507,,,,,
2012-03-15,54.104866,,54.48137250063857,42.23317218859649,,,,,
2012-03-16,70.509692,,68.38442049936143,24.317596,,,,,
2012-03-17,28.589787,,24.032821326966378,3.6588,,,,,
2012-03-18,11.001916000000001,,27.04478367303362,4.61531,,,,,
2012-03-19,59.696769,,52.303440873254566,20.243204,,,,,
2012-03-20,56.196299,,64.36600112674545,29.498204,,,,,
2012-03-21,48.782229,,64.87932698412699,22.163017,,,,,
2012-03-22,38.235454000000004,,33.70939301587302,24.71172,,,,,
2012-03-23,45.064748,,70.52928569354839,31.68171,,,,,
2012-03-24,28.134220000000003,,30.96538130645161,32.711561,,,,,
2012-03-25,17.934899,,26.526764894009215,3.6895560000000005,,,,,
2012-03-26,61.616039,,71.7103304608295,27.40973,,,,,
2012-03-27,50.346687,,78.29783562574382,25.606337,,,,,
2012-03-28,55.594196,,71.82874256889116,20.81785,,,,,
2012-03-29,28.745728,,40.786890450526315,11.680631000000002,,,,,
2012-03-30,72.052171,,50.2421698221709,20.746761000000003,,,,,
2012-03-31,58.577307,,43.37636685009801,,,,,,
2012-04-01,10.366012,,17.959517327731092,16.234832,,,,,
2012-04-02,58.551079,,54.47887547096774,24.882126999999997,,,,,
2012-04-03,55.431456786259545,,73.93616152903226,23.966127,,,,,
2012-04-04,61.83876654707379,,51.674183,31.216442999999998,,,,,
2012-04-05,68.30576166666667,,46.740541,31.852788999999998,,,,,
2012-04-06,56.105506,,37.862785,14.514032365957444,,,,,
2012-04-07,33.813319,,44.812517,21.437784634042554,,,,,
2012-04-08,20.961018520547945,,35.858967,23.001725145205477,,,,,
2012-04-09,60.977204479452055,,34.719589,47.63731185479452,,,,,
2012-04-10,37.419149,,42.882919,28.367914,,,,,
2012-04-11,32.600961999999996,,30.749156,23.952479999999998,,,,,
2012-04-12,48.105331,,44.884504,16.868386,,,,,
2012-04-13,85.284341,,49.245195,30.813781933333335,,,,,
2012-04-14,35.038925000000006,,34.932614,35.34192663188406,,,,,
2012-04-15,,,61.596408999999994,14.171753348277418,,,,,
2012-04-16,58.887451399999996,,72.097858,36.92860908650519,,,,,
2012-04-17,65.5301786,,63.562061,23.776874999999997,,,,,
2012-04-18,52.289891000000004,,51.39253711352657,26.622022,,,,,
2012-04-19,51.362756000000005,,51.54280788647343,23.439254,,,,,
2012-04-20,30.62459097297297,,44.289088,34.214403,,,,,
2012-04-21,24.239303027027027,,76.34616206855125,12.745599,,,,,
2012-04-22,30.183039,,32.30035493144875,15.405414,,,,,
2012-04-23,41.864969,,65.129481,33.09963,,,,,
2012-04-24,54.959689,,71.713814,22.243348,,,,,
2012-04-25,51.137671999999995,,62.589099090264675,20.198577,,,,,
2012-04-26,51.135099000000004,,89.76165971090491,36.809183,,,,,
2012-04-27,40.263119,,74.33902247605813,36.952115,,,,,
2012-04-28,41.79030303984064,,32.0593216331171,14.529595,,,,,
2012-04-29,20.591758960159364,,30.901162089655173,27.609348999999995,,,,,
2012-04-30,54.331782,,61.619866,19.9165,,,,,
2012-05-01,76.089092,,42.166379,26.516822,,,,,
2012-05-02,36.590691,,57.072421999999996,24.555826,,,,,
2012-05-03,56.425227,,66.34364040723982,28.756513,,,,,
2012-05-04,60.541403,,71.15613938972987,27.530369,,,,,
2012-05-05,28.952527,,37.38315720303031,15.937029999999998,,,,,
2012-05-06,18.426249,,22.00327956088561,8.66024,,,,,
2012-05-07,52.293844,,55.172408005486076,31.055466396396397,,,,,
2012-05-08,59.955666186612575,,76.98817963980999,26.187576603603603,,,,,
2012-05-09,49.40758575598561,,85.9499562009113,35.474615,,,,,
2012-05-10,67.49268005740181,,86.28898959290701,24.137097,,,,,
2012-05-11,44.837242366863904,,55.177949,27.940269999999998,,,,,
2012-05-12,18.460290633136093,,36.956894,20.1136957,,,,,
2012-05-13,7.795447,,25.022907,7.9387683,,,,,
2012-05-14,46.5944,,77.80549910029364,40.649524985422744,,,,,
2012-05-15,54.027654999999996,,64.42154989970635,46.12620139729331,,,,,
2012-05-16,49.413193,,64.7291251707317,22.84060361728395,,,,,
2012-05-17,44.903009,,56.0028398292683,25.905231999999998,,,,,
2012-05-18,36.077021,,51.000848,36.817881,,,,,
2012-05-19,13.65142,,33.494986,9.93334,,,,,
2012-05-20,0.938379,,18.774876000000003,,,,,,
2012-05-21,36.321146999999996,,55.678745,29.669484,,,,,
2012-05-22,50.019126,,41.89817578698225,37.612088,,,,,
2012-05-23,55.629799,,69.40083421301775,23.875591999999997,,,,,
2012-05-24,61.811865,,80.608542,23.306376999999998,,,,,
2012-05-25,48.175816131832796,,75.83922434408602,15.649267,,,,,
2012-05-26,34.3569938681672,,34.659349655913985,16.022479,,,,,
2012-05-27,29.265596000000002,,22.059607,2.199643,,,,,
2012-05-28,31.792083,,21.873141,20.491319,,,,,
2012-05-29,60.253951,,68.844991,24.702975,,,,,
2012-05-30,61.538951999999995,,59.234215999999996,33.29464856896551,,,,,
2012-05-31,76.370047,,85.030067,38.53626243103448,,,,,
2012-06-01,66.65975644117647,,65.32742196564885,6.699676,,,,,
2012-06-02,64.52757555882353,,22.289004034351144,13.797668,,,,,
2012-06-03,33.500372999999996,,40.5435,19.773754,,,,,
2012-06-04,51.660217,,73.619577875,35.083047,,,,,
2012-06-05,46.979694,,68.15671759615384,32.646178,,,,,
2012-06-06,75.769532,,79.61998705018762,21.359657,,,,,
2012-06-07,86.56048797923876,,88.86106147865854,35.014351999999995,,,,,
2012-06-08,40.489209020761244,,75.66843745348837,27.318134,,,,,
2012-06-09,22.772998,,22.662506546511626,14.970381,,,,,
2012-06-10,35.26635439501779,,23.520341013513516,7.173673000000001,,,,,
2012-06-11,38.7450486049822,,87.2228965800027,33.056069,,,,,
2012-06-12,46.458623,,81.9896264064838,32.638568,,,,,
2012-06-13,37.011212,,55.655474,25.736507,,,,,
2012-06-14,58.302357,,57.372455,11.720210999999999,,,,,
2012-06-15,66.223014,,66.14600608101637,14.8952318317757,,,,,
2012-06-16,39.69421661682243,,71.13987154137453,12.4779581682243,,,,,
2012-06-17,47.06664838317757,,43.12447737760911,12.586248999999999,,,,,
2012-06-18,41.10701,,48.558381,24.96859,,,,,
2012-06-19,46.576917,,68.24042537362637,33.904217,,,,,
2012-06-20,37.646114000000004,,87.23805662637363,27.796514000000002,,,,,
2012-06-21,68.81144261003861,,53.878567000000004,18.841094000000002,,,,,
2012-06-22,37.99805138996139,,31.162944,10.174066,,,,,
2012-06-23,22.518625,,33.24867,20.050397,,,,,
2012-06-24,17.216921,,8.494092,2.276222,,,,,
2012-06-25,53.907662,,76.363594,25.35883,,,,,
2012-06-26,57.55215589230769,,49.5966118372093,29.90012715,,,,,
2012-06-27,64.8296721076923,,62.205220049668526,20.758080850000002,,,,,
2012-06-28,64.53514004646898,,51.41616346027243,21.20002059090909,,,,,
2012-06-29,67.92370595353101,,75.5846801906141,33.357623409090905,,,,,
2012-06-30,34.364643,,50.47541746223565,9.866451,,,,,
2012-07-01,22.69127817293233,,26.839187,17.670448,,,,,
2012-07-02,49.152198827067664,,42.609335,8.787746,,,,,
2012-07-03,49.63267862162162,,52.819257408,8.436443,,,,,
2012-07-04,40.84043137837838,,14.716352592,16.990595,,,,,
2012-07-05,50.367951,,50.743654,27.751824,,,,,
2012-07-06,61.042747,,53.52233,19.107622,,,,,
2012-07-07,25.096557999999998,,37.046287,13.735928,,,,,
2012-07-08,46.925126999999996,,6.388236999999999,20.158116,,,,,
2012-07-09,60.73611,,51.771952,34.953312,,,,,
2012-07-10,48.982024,,60.992274,23.236413,,,,,
2012-07-11,63.434072,,58.56799,24.164116,,,,,
2012-07-12,53.534543,,53.887257,35.890006,,,,,
2012-07-13,49.911286000000004,,73.476491,26.445768,,,,,
2012-07-14,54.888353,,71.1239029574468,22.60915,,,,,
2012-07-15,22.151590859375,,25.82296604255319,14.55834,,,,,
2012-07-16,74.087422140625,,57.747416875,21.168617,,,,,
2012-07-17,55.25947390588235,,73.929953125,35.837084000000004,,,,,
2012-07-18,40.44937809411765,,72.68015178571429,26.232249,,,,,
2012-07-19,85.00389600000001,,86.43569821428572,26.377841999999998,,,,,
2012-07-20,74.05999,,51.942609,33.777751,,,,,
2012-07-21,39.356704,,18.077397,19.430054000000002,,,,,
2012-07-22,33.433664,,28.067764030303028,8.214739,,,,,
2012-07-23,40.984083,,73.11846196969697,30.523536999999997,,,,,
2012-07-24,72.476831,,75.06403816410257,26.439946999999997,,,,,
2012-07-25,28.104177,,60.07688983589743,25.44257,,,,,
2012-07-26,35.797895999999994,,28.956728000000002,20.024808999999998,,,,,
2012-07-27,77.09562106177607,,52.262033,15.134867999999999,,,,,
2012-07-28,15.674878938223937,,20.726860000000002,9.762151,,,,,
2012-07-29,20.820004456431533,,41.137426999999995,,,,,,
2012-07-30,43.75592254356847,,62.88051916923077,23.922699,,,,,
2012-07-31,56.873021,,50.97222983076923,26.409594,,,,,
2012-08-01,56.071159592391304,,86.5682130608365,23.504107,,,,,
2012-08-02,63.3919584076087,,67.60975349300965,44.851220999999995,,,,,
2012-08-03,52.612202,,46.056864446153845,35.178513,,,,,
2012-08-04,16.801695,,28.386303,3.838104,,,,,
2012-08-05,19.363728,,28.718590000000003,5.522492,,,,,
2012-08-06,43.032299,,63.40060775159236,19.964717,,,,,
2012-08-07,64.222703,,54.21211024840764,15.464506,,,,,
2012-08-08,58.628026,,68.583913,18.27945,,,,,
2012-08-09,28.894235,,48.384321,29.888044,,,,,
2012-08-10,54.715438999999996,,78.90405799999999,29.992232,,,,,
2012-08-11,27.916452999999997,,22.275608,18.139135557471267,,,,,
2012-08-12,15.494125,,20.061577,16.467950442528736,,,,,
2012-08-13,70.886006,,81.99134223121388,14.672261,,,,,
2012-08-14,81.05607621621621,,43.910820768786124,30.894793652173913,,,,,
2012-08-15,40.37376549638221,,68.63765674074074,30.955554333227546,,,,,
2012-08-16,58.239576287401576,,66.87195625925926,40.62172601459854,,,,,
2012-08-17,44.907651,,38.921052,23.418657,,,,,
2012-08-18,39.225016000000004,,59.520148,12.642544999999998,,,,,
2012-08-19,9.431945,,21.174118,3.99371,,,,,
2012-08-20,50.50773636085627,,60.26747773676269,25.807676,,,,,
2012-08-21,66.98507563914373,,92.59639250204327,47.216475,,,,,
2012-08-22,64.109024,,59.41952476119403,19.546558,,,,,
2012-08-23,77.12984,,63.121044999999995,3.584992,,,,,
2012-08-24,39.84298,,72.28164872413794,,,,,,
2012-08-25,44.187546595132744,,46.69226959404389,,,,,,
2012-08-26,41.50802440486726,,22.32788968181818,,,,,,
2012-08-27,76.07595,,87.26490423036218,,,,,,
2012-08-28,47.122672,,74.87284076963782,,,,,,
2012-08-29,67.423457,,79.90664002941176,,,,,,
2012-08-30,85.891783,,60.43192897058824,9.590412,,,,,
2012-08-31,53.289356999999995,,48.389976,30.78715,,,,,
2012-09-01,27.640353,,54.752745,18.043194,,,,,
2012-09-02,23.294384,,29.732937,8.520134,,,,,
2012-09-03,30.361452,,6.580703,6.40319,,,,,
2012-09-04,48.093572,,61.900106009708736,13.005861000000001,,,,,
2012-09-05,80.907057,,65.62465399029126,22.690694999999998,,,,,
2012-09-06,56.763295,,49.016833,37.006673,,,,,
2012-09-07,64.87256520754717,,54.145052,15.081251,,,,,
2012-09-08,15.124570792452833,,42.543789000000004,23.877566,,,,,
2012-09-09,25.681585,,24.884870713754648,15.034341999999999,,,,,
2012-09-10,59.117676,,74.18564628624536,30.409083,,,,,
2012-09-11,61.13597,,63.17736299999999,32.136303999999996,,,,,
2012-09-12,48.328221,,66.88010100000001,18.204058,,,,,
2012-09-13,50.184864,,57.9258245875,39.939687,,,,,
2012-09-14,67.844105,,71.3268914125,20.797799,,,,,
2012-09-15,39.631651999999995,,32.719204000000005,9.544359,,,,,
2012-09-16,15.571517,,34.6414746635514,,,,,,
2012-09-17,47.388477,,72.8388323364486,21.87436,,,,,
2012-09-18,86.26314106622517,,89.307331,23.553258,,,,,
2012-09-19,74.98633493377483,,69.541836,11.576248,,,,,
2012-09-20,66.132948,,52.37880192944785,41.799984,,,,,
2012-09-21,66.056456,,80.16778207055214,29.249532000000002,,,,,
2012-09-22,30.102653,,47.874472999999995,4.91423,,,,,
2012-09-23,36.297368,,63.053851,10.611829,,,,,
2012-09-24,74.221492,,59.633357,31.447622000000003,,,,,
2012-09-25,57.843954,,68.71851296296296,27.679068,,,,,
2012-09-26,45.959081,,90.63147103703703,23.892688999999997,,,,,
2012-09-27,67.911191,,36.80078,17.848045000000003,,,,,
2012-09-28,70.24420568000001,,63.009799,29.860978367088606,,,,,
2012-09-29,28.02705632,,39.623567,39.42578063291139,,,,,
2012-09-30,33.86857,,44.076013,15.461848,,,,,
2012-10-01,48.339817000000004,,71.675682,27.830755,,,,,
2012-10-02,62.097583,,72.582013,20.476349,,,,,
2012-10-03,60.744279999999996,,69.85815099999999,23.574796000000003,,,,,
2012-10-04,61.838242,,54.537096999999996,29.714109999999998,,,,,
2012-10-05,96.032071,,94.84215,17.504074,,,,,
2012-10-06,27.853795,,30.390919147482013,17.249737,,,,,
2012-10-07,27.184213,,10.281623852517985,5.6485389999999995,,,,,
2012-10-08,43.532961,,33.473768,18.879357,,,,,
2012-10-09,81.0282850801807,,40.042657000000005,35.47071935761589,,,,,
2012-10-10,66.5890379198193,,40.842204,40.620928642384115,,,,,
2012-10-11,60.234940072289156,,33.317142000000004,18.093949000000002,,,,,
2012-10-12,50.65942592771084,,36.566269999999996,31.308371,,,,,
2012-10-13,58.343794,,22.751243420560748,23.835292,,,,,
2012-10-14,17.970435,,24.38587857943925,5.2119040000000005,,,,,
2012-10-15,57.534793,,30.143684,33.298198,,,,,
2012-10-16,53.14658812903225,,28.789775,16.316622,,,,,
2012-10-17,51.660568870967744,,33.75289292248062,29.059994,,,,,
2012-10-18,48.499214,,44.63389007751938,13.462704000000002,,,,,
2012-10-19,33.90017086111111,,37.731466999999995,28.691195,,,,,
2012-10-20,50.99885699465812,,44.053456,15.527183,,,,,
2012-10-21,17.34091814423077,,14.062325,13.221221,,,,,
2012-10-22,52.585418000000004,,46.748328,24.07489943801653,,,,,
2012-10-23,51.125462,,56.077729,27.582825561983473,,,,,
2012-10-24,82.591014,,79.087491,32.032268,,,,,
2012-10-25,44.245465,,53.340659,12.313513,,,,,
2012-10-26,89.55868541618497,,59.00108694318182,33.94434,,,,,
2012-10-27,48.03984447484067,,44.23035605681818,16.317436,,,,,
2012-10-28,50.59743810897436,,31.683991,13.475298,,,,,
2012-10-29,72.42805832765957,,59.212883000000005,31.483731,,,,,
2012-10-30,57.464338672340425,,63.513205,19.627813,,,,,
